"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"1",0.399326025914385,1,1,1,0.300710836330071,0.557627472476678,1,0.386119531195712,0.380552579462579
"2",0.788275512585179,0.701719482755078,1,0.283189675381747,1,1,0.400486049957544,0.359851139685859,1
"3",1,0.628350793033104,0.196667871009803,1,1,1,1,0.124222378753643,0.912997446768755
"4",0.0934044267977213,0.666030952580488,0.576455887502552,1,0.405358469930632,1,0.283664970115445,0.774180614609083,1
"5",0.425583964029501,0.776414607679501,1,0.91697534358409,0.246901764759391,1,1,1,0.0137650463870927
"6",0.103210232802442,0.218505849797543,0.919582873847857,1,1,1,1,1,1
"7",1,0.273462476605762,1,0.697640973674977,0.164872185658172,1,1,1,0.692341154891577
"8",0.864119642101529,1,1,1,1,1,1,0.173908303806499,0.906238527638253
"9",1,1,1,0.934569542634484,0.809173217583467,0.938287861442679,0.123734109867119,0.0904673249009186,1
"10",0.100906484041604,1,0.809045772970904,0.71113131827785,0.650173932351844,0.230680671834843,0.977784961963028,1,1
"11",1,1,0.716581103588898,1,0.424948482686489,1,1,1,0.34677056626294
"12",1,1,1,0.0881340830341796,1,1,1,0.268619478919552,1
"13",1,1,1,1,0.468584014274959,1,0.181671267469382,1,0.94847347133468
"14",0.627477730569695,0.443182773722434,1,0.112167387705888,0.717902234808414,1,1,1,0.273372449450729
"15",1,1,1,0.795703000041888,0.41384888798176,0.0676298648410281,0.890909195173912,0.828028801222881,1
"16",0.888634261536898,0.149170915119169,1,1,0.403292246461603,0.0572040576888913,0.176193130562335,1,1
"17",1,1,1,0.670248568487423,1,0.278045431092496,1,1,0.0551934831169196
"18",1,1,1,0.727991549046583,0.583787675902626,0.795501186877022,0.652748387078122,1,1
"19",1,0.996928628720653,1,0.173247742243822,1,0.753027509315292,1,1,1
"20",1,0.495008830304112,0.46477132363917,0.510786977948507,0.927912622421981,0.353255155841533,1,0.484669873244067,0.521284713888637
"21",1,0.80998443190989,1,1,0.889566446835433,1,1,1,0.625772325355009
"22",1,1,0.736166832735942,1,0.231545173060077,1,1,0.991653675307064,0.509185447609617
"23",0.994121071048255,1,1,0.618146363141449,0.0539222841655332,1,1,0.0237780752133594,0.595198481924637
"24",1,1,0.474966416376205,0.293256170409858,1,0.0699303337994742,0.937492671229548,0.882082141078113,1
"25",0.750416138482404,1,0.563728365464248,1,0.571972467725466,0.575622825670959,1,0.728242906209964,1
"26",1,0.880981345512225,1,1,1,1,0.992292283728675,0.615602698070832,1
"27",1,0.907469303273951,1,0.241041827229676,1,0.661880612372221,1,1,0.950873061583293
"28",0.253767126520668,1,1,1,0.720843292211659,0.578985045751316,1,1,0.737157147995258
"29",1,0.28510675889402,1,0.726173033394985,0.799823887585555,0.730220422461513,1,1,0.975115069358501
"30",1,0.214644658352295,0.831296590864767,1,0.577574469327991,1,1,0.704020569213256,0.843552736811315
"31",1,0.951897242020311,1,0.698531641396132,1,1,1,0.335965635823627,1
"32",0.919219994221719,1,1,1,1,0.593891032056479,0.153903276815007,1,0.956737676104525
"33",0.282089202091007,0.180651881759236,1,0.506420595496516,0.969603576476805,0.751590520636721,0.518725246336703,0.728380734198397,0.840606763298391
"34",1,0.773620717924811,1,0.957813821613653,0.328660434004395,1,0.890309666260636,0.380950608043232,0.74763267358638
"35",0.5239219908435,1,0.660331842866965,0.397563146762403,1,0.996119594302728,0.497369435177667,1,1
"36",1,1,1,0.693474777341099,0.979014885307254,1,0.584564825745201,1,1
"37",1,0.510240878891263,0.83083817472422,0.999386849479308,1,1,1,0.756406836085279,1
"38",1,1,1,1,0.765001255278179,1,0.724360368325487,1,1
"39",0.882331799917129,1,1,0.665525046240383,1,1,0.466030467143479,1,0.301982235277241
"40",0.894650789608507,1,1,0.451421735269811,1,1,0.590813067077134,1,0.866861298833111
"41",0.7441822439464,1,1,1,0.351962262784769,0.334027263635702,1,0.925020736630692,1
"42",0.271094445142123,0.836241333190974,1,0.226251985464899,0.61252067311596,0.317747508742674,1,0.647610568867472,1
"43",1,1,1,1,1,0.956088758558526,0.363054546275422,0.332288189088688,1
"44",0.636534519292246,0.251122148583383,0.293599606635137,0.940321309930436,1,1,0.612154116667494,0.176956794255691,1
"45",1,1,1,1,1,1,0.963557301021071,1,1
"46",0.852299724703748,0.177022236519694,1,1,1,0.701182918202813,1,1,0.926542436347434
"47",1,1,1,0.397096846760235,1,1,1,0.122503828791851,1
"48",1,0.539574949159394,0.768293616019027,1,1,0.0720997386735301,0.84368990560579,1,1
"49",1,0.164102592312919,1,1,0.346884089499684,0.30977567752387,0.452822535398913,0.41881616015808,1
"50",0.609640567994316,1,0.629906996316402,1,0.629301374145944,1,0.311356572616744,1,1
"51",1,1,0.984261559991889,1,0.813992862292325,0.717266242762049,1,0.0190265777771858,1
"52",1,1,1,0.245050564658529,0.75413682696397,0.513411462231783,0.429355715379338,0.614676721266551,1
"53",1,1,1,1,1,1,0.647543340376566,1,0.819656327217301
"54",1,0.584441444036595,0.987942399440048,1,0.397064773613225,0.20780928936525,0.63485168861932,0.845158523692657,0.516176280649022
"55",0.89703292568452,1,0.0279359132842875,0.740613366919376,1,1,1,0.78245255732822,0.538951649553237
"56",0.714391130338709,1,0.662403077076766,1,0.46736362337942,1,1,1,1
"57",1,1,1,1,0.783893552611165,0.173360912072516,1,0.649362739019053,0.188318870482807
"58",1,1,0.143083184061332,1,1,0.641951597316733,1,0.14297626636163,1
"59",0.893869598904213,1,0.345113203576988,0.411856054306337,0.110676624435439,0.498096056746601,1,1,0.934196359067132
"60",1,1,1,1,1,0.595103412269752,0.552813786419946,1,1
"61",1,1,1,1,1,0.885789286327901,1,0.280627126334264,1
"62",1,1,0.89695390681542,1,0.25204586104813,0.0220055524287168,1,1,0.153580616075194
"63",0.816354321083733,1,1,0.625386090082595,1,0.476126640845148,1,1,1
"64",0.650651325618133,0.960275482095108,0.099152575598867,1,0.911390154589457,1,0.535060285692122,0.738821532435969,1
"65",0.362932673239233,0.623990277664378,0.291635142841513,0.228296610723649,0.623997767147717,0.792262108860357,1,1,0.88526527740617
"66",1,0.289671287018805,0.936297800274432,1,0.454904013032174,1,0.913073927182742,0.0551383154440024,0.919039863184142
"67",0.124600631548522,1,1,1,0.735170659782046,0.987657378607987,1,0.816061076945502,0.266041849503161
"68",1,1,1,0.0762824322826707,1,1,0.33548710933284,1,0.998332754326913
"69",0.482791627400361,0.418028074396585,1,0.461885123337549,0.45588885601655,1,0.376601062539959,1,0.667125204427071
"70",0.937002089980383,1,1,1,0.747837667541879,1,0.540388937646778,0.453976226288638,0.996265407167603
"71",1,1,1,0.861679853797275,0.660354585633637,0.365943028001124,0.0608372339710124,1,0.526303784465627
"72",1,0.651362219292708,1,1,0.337509031655537,1,1,0.936072000116967,0.625484579123817
"73",1,1,1,1,1,1,0.534566619427177,0.791657597610932,1
"74",1,1,1,1,0.769892847968018,0.635457865734045,1,1,0.584898700990991
"75",1,0.438163853207566,1,0.575361260983632,0.844498744340901,1,1,0.0820135741423263,0.312411958630988
"76",1,0.816365668647214,0.496342199557204,1,1,1,1,0.417682144785174,0.625632500281048
"77",1,1,0.466690032938639,0.143377519099882,1,0.325020087558104,1,1,0.714617307265411
"78",0.917051367682021,1,0.797398850885376,0.94720909529666,1,0.954799025119003,0.999111373467807,1,1
"79",0.885992098755367,1,1,0.359162930435686,1,0.841943062853885,0.0197858793082402,0.562088736172571,0.113827344320509
"80",1,1,0.5249069741604,1,1,0.600859966037699,1,0.0638295685605504,0.861537041334862
"81",1,1,1,1,0.971467655839841,0.993047627486229,0.689269125688011,1,0.697799550975672
"82",0.626995385281387,1,1,1,0.999607253019353,1,1,1,1
"83",1,1,0.891637553942887,1,1,0.242838722602573,1,1,0.79857178034929
"84",0.350669687312726,1,0.35194049339993,1,0.925442461392131,0.218916981762459,1,0.708797004713293,0.83337892535728
"85",1,1,1,1,0.318764372973727,0.184281902766347,1,0.535890120940817,1
"86",1,0.103859393561515,1,0.111308227829374,0.265719092802769,0.38591025855649,1,0.973191892693135,1
"87",0.0986279227526525,0.325345955581887,0.301449872276469,1,1,0.270660268320985,0.373255478276402,1,0.677266801614241
"88",1,1,0.0418072298036801,0.681707792402303,1,0.266369605225903,0.72728985859056,0.43948039546259,0.580122293518934
"89",1,0.0610109407911337,0.532045188387169,0.738844498518648,0.979280109675725,1,1,1,1
"90",1,1,1,1,0.746722981714781,1,1,1,0.0137465261771481
"91",1,1,0.709930432546628,1,0.174229242728129,0.193677017139121,0.328518840725,0.816605408601556,1
"92",0.509110740120403,0.538215681820416,1,0.697546747128187,0.886741322224151,1,0.93377381589963,0.405951320834764,0.543108165069307
"93",1,1,0.226851415551943,0.106981890094011,0.545443211453534,1,1,0.351856412912232,1
"94",1,1,1,0.952570963310205,1,1,0.552256195203135,0.944150193934295,1
"95",1,0.872130188004424,1,0.234438195010633,1,1,0.679232147268851,0.885137581531623,1
"96",1,1,0.804628185722747,0.613062569449564,1,1,1,1,1
"97",1,1,0.620305395557954,1,0.583733141075316,1,0.851337711432233,1,1
"98",1,1,1,0.570641170971975,1,0.251748642462702,0.333818887575592,1,1
"99",1,1,1,1,1,1,1,0.568665323966549,1
"100",1,1,1,1,1,1,0.408552986027488,1,0.62732250004947
"101",1,0.487797135512701,0.740011810022116,1,0.355946912032244,0.806576810351089,1,1,1
"102",1,0.168091173337635,1,1,0.869184415357336,0.316537397309466,1,1,1
"103",1,1,1,0.99831697847479,0.114072291877561,0.345339552888109,1,1,0.435482546777814
"104",1,1,1,1,0.623320433044549,0.0487072248009231,0.855882686266381,1,1
"105",1,0.434675756070664,1,1,0.557162062935273,0.170319389198103,0.136635861946128,0.0935044785861293,1
"106",1,0.425582956353243,1,1,1,1,0.226793977833881,0.863481104531294,0.413865789033015
"107",1,1,1,0.905407586518587,1,0.689987359168902,0.747681249910299,1,1
"108",1,1,1,0.24176992384385,1,0.37987283216905,0.437788919973145,0.0778767764611188,1
"109",0.447925009358274,0.896066092894042,1,0.143718935874482,0.0849083245492044,1,1,1,0.524165859760545
"110",1,0.970196574985209,0.610100588689743,1,1,0.221180776654743,1,0.782406660014685,0.493238315569303
"111",0.35432739532415,1,1,1,0.423083111866593,1,1,0.979628160916432,0.395079330595054
"112",1,0.987302871228633,1,0.833175389867329,0.771521627208588,1,0.634889276638899,0.422919646434493,1
"113",0.465392829103236,1,0.317948374968857,0.986222647883694,0.665496260236636,1,0.773592274893288,0.22193743153029,0.79568318915965
"114",1,1,0.330189914875192,1,0.742595779282435,0.852643977667984,0.396560959708143,0.0156398858960039,0.682145631288984
"115",1,1,1,0.651236923448319,0.325928843174539,1,0.891089538685484,1,0.870656082393987
"116",1,1,0.680516431358445,0.969593811349102,1,1,1,1,0.874099471819252
"117",1,0.394610032704024,0.400878475130231,1,0.51520590301794,1,0.840753587169374,0.825123079145497,1
"118",0.0965443045441486,1,1,1,0.490350648149381,0.29270859481659,1,0.506106187235326,1
"119",1,1,1,0.170737980678779,1,1,0.474532537992552,0.282821322298424,1
"120",1,1,1,1,0.526318792092377,1,1,0.812736572861276,1
"121",1,1,1,0.409687032606153,1,1,0.132275891980616,0.558223938448446,0.407953632101346
"122",1,1,0.928232069257201,0.398530472359428,0.789046483454171,0.721554801212792,1,1,0.729717296551377
"123",0.755718435215903,0.890419357943528,1,1,0.715190394612361,0.552333276068209,1,0.308425447166006,0.257286225260352
"124",0.598876012868535,1,1,0.226144536718056,1,0.689986197616044,0.97319466098535,1,1
"125",0.856059805586401,0.377436069923229,1,0.171454080416934,0.511679123699883,0.624043870220117,0.46518870202032,1,1
"126",0.935985253555888,0.209366026355191,0.190243062830018,0.990017147360841,0.422370754794879,0.740663207804341,1,1,1
"127",1,1,0.818438042198842,0.456193365686629,1,0.893990819111029,0.254019410369449,0.0236349451263585,1
"128",0.184187742361205,0.984469337371368,1,1,0.375314449243397,1,1,0.970937370598716,1
"129",0.261112044975067,0.653682746189444,0.229948249140457,0.229115066095087,0.922197514510581,1,1,1,0.189593452492202
"130",1,1,0.291733658142564,0.53500611582151,0.22093625958459,1,0.83550215678677,0.438978368251803,1
"131",1,1,0.56251289710954,1,1,0.979961140338958,1,1,1
"132",1,1,0.76460334488113,0.54541341313244,1,1,1,1,0.7964286364841
"133",1,1,1,0.7061216786582,1,0.759288115376529,0.980406718904056,1,1
"134",0.0466939561521242,0.75675601486711,0.781141405594356,1,0.101586245692409,1,1,1,0.831057616294622
"135",1,1,1,1,1,1,0.899102063918774,0.687556520076075,0.241538152484788
"136",1,1,0.83580352453772,0.763020313750098,1,1,1,0.882166227165413,0.917672423225597
"137",1,0.509558823571476,1,0.928684344843052,0.748746552549,1,0.152596051263935,1,0.376223440862531
"138",1,0.420711911156061,1,1,0.980262089555342,0.218579079973192,1,1,1
"139",1,0.0866958303505638,1,0.829968852673533,0.916874706321262,0.900481817029917,1,1,0.304968720730774
"140",1,0.98375391048356,0.788139413918428,0.945281854165959,1,0.0289711214872999,1,0.772996701727457,1
"141",1,1,0.697895951611003,1,1,1,1,1,0.904659263062003
"142",0.649908609031284,0.75196775604143,1,1,1,0.814966466162943,1,1,1
"143",0.202467975499351,0.483143498420129,1,1,0.631158929720691,1,1,0.946238145831246,1
"144",1,0.714710400388581,0.763049841338597,1,0.469376835298115,1,0.856472397376638,0.0537250699732983,1
"145",1,0.353177576394089,0.39056290510596,1,0.597212351231873,1,1,1,1
"146",1,0.563668133439206,0.40123560280668,1,0.21244216905916,0.587403584421995,1,0.38164243089736,1
"147",0.822212442443805,0.894564281404221,1,0.661127448771567,0.772332747666347,0.430766744150111,0.353713950484265,1,0.66974830315256
"148",1,0.762814397635279,1,0.745580302034675,0.966198384823594,0.28918520969177,1,1,1
"149",1,1,0.766540161402544,1,1,1,0.277880715127601,1,1
"150",1,1,0.895932093553464,0.0698658969865374,1,0.197660995440686,0.831804991385527,0.967696686868759,1
"151",1,0.882285169447468,1,0.644827446732523,0.882340324641837,0.181701675394426,1,1,1
"152",1,0.703097660533081,1,0.655781323289494,1,0.705647300030811,0.055436253600567,0.902831873928482,0.235543198875412
"153",1,1,0.740134341806268,0.863639233082823,1,1,0.397513091064332,1,0.287215315655209
"154",0.753905072116203,0.894586413498112,1,0.242679368256059,0.851899727203879,0.280871128972262,1,1,0.73644128754511
"155",0.206373769733612,0.637302698364579,0.563881928734484,1,1,0.452898654854072,1,0.205969105300881,1
"156",0.879280481471867,1,1,1,1,1,0.986104793911632,0.0397225626970567,1
"157",1,0.6797119196062,1,1,1,1,1,1,0.213309844343452
"158",1,1,1,0.366404856028791,0.182070178632231,1,0.514675987704222,0.747324384449763,0.715527103120845
"159",1,1,0.215170461382156,1,0.327447394071305,1,0.767554277484861,0.567410815560855,1
"160",0.364607621607656,1,1,0.406101669557929,1,1,1,0.805009731497783,1
"161",1,1,0.895021141309025,1,0.376193516954081,1,0.275886201725755,1,1
"162",1,1,0.842380523762845,0.221192568562822,1,1,0.814478610754113,1,1
"163",1,0.575673238386562,1,1,0.133582928107883,0.817625506566855,0.806566704382384,1,1
"164",1,1,1,0.888469920382408,1,1,0.143902035246087,1,1
"165",0.350377362616757,1,0.46446939290863,0.326118652592963,0.45526642082159,0.95207852601784,1,0.431075259401798,1
"166",1,1,1,1,0.581435839222005,0.739759330790397,1,0.675310395754519,1
"167",1,1,0.776678804749553,0.52511268475235,1,1,1,1,0.753111188092703
"168",1,1,0.123565023365372,0.666097082920851,1,0.791652809363657,1,0.421377923890517,1
"169",1,1,0.748513915573324,0.923573726426385,0.845030017841609,1,0.213060821944761,1,1
"170",1,1,1,1,1,1,1,0.923527897269633,1
"171",1,0.270322744881134,1,0.11951115979993,0.350836529231876,1,0.960519808459424,1,1
"172",1,0.46031731724049,1,1,0.600833514770674,0.212845664364475,0.355617891483159,1,0.0888086018211931
"173",1,1,1,0.278733988365545,1,1,1,0.154996804245566,0.927302715889419
"174",1,1,1,1,0.190554098782223,0.708799157526201,0.919842563991509,0.841288890596608,0.536925154614812
"175",1,0.990281489543277,1,1,1,0.36910064771259,1,0.525466384087013,1
"176",1,1,1,1,0.0494894931620347,0.51762518266625,0.83845071341328,0.24559267179786,1
"177",1,0.824432654067723,1,0.963023219087554,0.078515356315198,1,1,1,1
"178",1,0.496922563797623,0.764408201190965,1,0.92975855743181,1,0.0330158954484701,1,0.631105096259577
"179",1,0.685017858327467,0.753557606598506,1,0.75562832561905,0.321017463063154,0.809506032506253,0.995371705908738,0.919547594306011
"180",1,0.178211815741115,1,0.471150872213279,1,1,0.801074173616855,1,1
"181",1,0.904656793397538,1,1,1,0.794438949759228,0.909167993154893,0.789187255201281,0.702176535214842
"182",1,0.897549142659268,0.776805639028401,1,0.769260963185909,1,0.712920351304902,0.569484161944114,1
"183",0.925921233552952,1,0.59737753934117,1,1,0.160759408180321,0.551634048063279,0.605336942398008,1
"184",1,1,0.872987670428751,0.984997813409936,1,0.0762574342306075,1,0.359571787771306,0.281699085208897
"185",0.581859330923989,1,0.0655839901869919,0.782773809758391,1,1,1,1,0.307012461184828
"186",0.766928271907122,1,1,1,0.312667973061235,0.912162708675717,1,1,0.482770306468198
"187",1,1,1,1,1,0.640840260894794,1,1,1
"188",1,1,1,0.645975746147997,0.926873447447024,1,1,0.680484966373358,1
"189",1,1,1,1,1,1,1,1,1
"190",1,1,0.402251980629446,1,1,0.096211990638165,0.209089773819679,1,1
"191",1,0.721130496987891,0.724757170666742,0.552239981497646,0.183575819845847,1,1,0.130108741094896,0.368761510324707
"192",1,0.404140401221189,0.642203870222187,1,1,0.717107414988861,1,0.741274093066403,0.758903150530895
"193",1,1,1,1,0.921684361608862,1,0.780946311179503,1,0.80333515489987
"194",0.147701020096098,0.614048324051347,0.325347704482555,0.912769224623833,0.308908587648439,1,1,1,1
"195",0.383432518430529,1,1,1,1,0.590388338830679,0.588636751036052,1,1
"196",0.0457325172228357,1,0.414605323027823,0.521942708459388,1,1,0.684991251330912,1,1
"197",1,1,1,0.375234285164888,1,0.242872016632424,1,0.417207933394899,1
"198",1,1,0.46483361355829,0.309851931224178,1,0.486973636706941,1,0.568273474866827,0.656898392755884
"199",1,1,1,1,1,1,0.638308508340066,0.0386709457946954,0.868621163109571
"200",1,0.384366735178351,1,1,1,1,1,0.689077625899956,0.376921560223387
"201",1,1,1,0.313785035331595,0.351228816157155,0.0831615633310262,1,0.381689851276114,0.702353810190616
"202",1,0.898438708176465,1,0.769213342124223,0.722534832149175,0.670428565018272,0.511778539659391,1,1
"203",0.852803533397112,1,1,1,0.566778450882707,0.326415741758785,0.74026572738221,0.363630657526854,0.298633782080833
"204",0.3880771858613,0.760654232102191,1,1,0.921121007454324,1,0.570629380739471,1,1
"205",0.193925631539411,0.347350897301406,0.878719136302739,0.710075492387572,0.537825957988325,0.394401831296399,0.0858638875553687,0.996412246604623,1
"206",0.0197207267350492,0.779086267545853,1,0.850257397070629,1,0.41633038639596,1,0.11322203515789,0.610927930913026
"207",1,0.421289929586503,0.805947931899177,1,0.547255628723919,0.62854749807105,1,1,1
"208",1,1,1,1,1,1,0.661937330444236,1,0.177332466822984
"209",1,0.179859718196521,0.592316458731523,0.961093955934615,1,1,0.781791804145245,0.457656736239475,0.701704039030694
"210",0.655633149038859,0.826191048521141,0.859879934801871,0.593426910022158,1,1,0.360696767388423,1,1
"211",0.925145718623781,0.922927343621492,0.170394576884567,1,0.228283061182494,0.233112492043253,0.186548656178909,1,0.114859146954166
"212",1,0.59306405262604,0.819722972747443,1,0.0698885547046215,0.619305494450991,1,1,1
"213",1,0.260635969670671,1,1,0.796049450054309,0.946430754196611,1,0.821684245184842,0.566816754703136
"214",1,1,1,1,1,1,0.296242631262126,0.401039455742569,1
"215",1,0.390431596341456,1,1,0.309562161737893,0.205375991865301,1,0.822326797306198,0.637377618364642
"216",1,0.961425515585816,1,1,1,0.0990633679476614,0.994227076019744,1,1
"217",0.116949006078525,1,1,1,0.472232223387496,0.146180574936502,1,1,1
"218",0.709982124003464,0.294984140591828,0.925301084365182,0.393476691805639,0.872015811389151,0.28516805480714,0.503857626870415,0.973003631311383,1
"219",0.485693120291712,0.872212327205116,1,1,1,0.340596759801341,0.0418837910645934,1,1
"220",1,1,1,0.247245177319089,0.549284929085824,0.234626568902022,1,1,1
"221",1,0.624399777411278,1,0.758306265805262,0.0627651296811793,0.637783775354711,0.0342121793307546,0.968421245743123,1
"222",0.682232433225511,0.39046472086803,0.887707869140872,0.874179078407005,1,0.442112303603411,1,0.935993392224344,0.888091791950704
"223",1,0.0145202811384522,1,0.531441743506459,1,0.847319043874796,0.499532693426336,0.0485367783831144,1
"224",1,1,1,0.834963903479904,0.668276450507855,1,1,1,0.989124694158872
"225",0.963709047267463,1,0.951688786562707,1,1,1,0.358897307676737,0.926445195425896,0.7311610672888
"226",1,1,0.481780566236136,0.337419831414604,1,0.565890377923512,1,1,1
"227",1,0.069050234094104,0.870095518989324,1,0.223524237057573,0.0548224192319901,1,1,1
"228",0.420235034126323,0.53409667450629,1,1,0.550436948458112,1,1,0.708636129807806,0.309632579742668
"229",1,1,0.403481500047919,0.900136959233134,0.347164598865915,1,1,1,1
"230",1,1,0.301191050833247,0.313365655033589,0.97655931715282,0.668588562133135,1,0.74494452106861,1
"231",1,0.793473010184218,0.211846138199346,0.451731514932674,0.760590807556888,1,1,0.159071958071394,1
"232",1,0.894925438552712,0.41643300310429,1,1,0.665368883172506,0.347820687642116,1,1
"233",1,1,1,0.887399612946207,0.608968013388279,0.116684710758906,1,1,0.971031872827162
"234",0.872552737662264,1,1,0.389718141558708,1,0.194739238706337,1,1,1
"235",1,0.706246444750729,0.97115330280731,1,1,1,1,0.721080051052925,0.746649563751797
"236",1,1,0.0891490962589213,0.132662700967072,0.419544774912143,0.684538092774828,0.979926797000871,0.516751156209588,1
"237",1,1,1,1,0.396446869532424,1,0.80254098962879,0.680044863835741,1
"238",1,1,1,0.638257860559834,0.846516692137628,1,0.920725015650932,1,0.939674166507845
"239",1,0.505590002883078,0.104378402883299,1,1,0.140770907440522,0.772722906592793,0.876174653551522,1
"240",1,0.156422408667136,1,1,1,0.158040574528662,0.141487921425121,1,0.30450120092352
"241",1,1,1,0.597323444535571,1,0.511696990351248,0.752907495581094,0.0925079607899471,0.928533987790505
"242",1,0.743603161338204,1,1,0.993573655450955,0.416704768596037,1,0.797761973203151,0.00917057417813625
"243",1,1,1,0.362170647615877,0.591419995584325,1,1,0.908834417772914,1
"244",0.870594152219417,1,0.995525926580942,0.882264195083998,0.859567533964343,0.892537838384282,0.761788120504531,1,1
"245",0.696376838607943,0.154051544472893,0.119367260966542,0.294243368837432,0.912537661911496,0.627214603815491,1,1,0.778356629036059
"246",1,0.369839714872795,0.147799857131939,1,0.065864782128003,1,1,1,1
"247",1,1,0.127502740042686,1,1,0.482735081006202,1,1,0.243578324391482
"248",1,1,0.77822683549009,0.348291641869593,0.572110886973889,1,1,1,1
